customer_id,email,state,plan,plan_list_price,churn_status,churn,total_events,active_days,last_activity,unique_event_types,events_per_active_day,events_last_30d,active_days_last_30d,total_tickets,avg_resolution_time_hours,max_resolution_time_hours,unique_topics,most_common_channel,gdpr_tickets,had_support,tickets_last_30d,days_since_last_activity,engagement_quartile
C10290,user10290@example.net,PA,free,0.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,25.9,25.9,1.0,email,0.0,True,0.0,,low
C10291,user10291@example.com,FL,pro,51.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,22.595,25.14,2.0,chat,0.0,True,0.0,,low
C10292,user10292@example.org,MS,free,0.0,Y,1.0,1.0,1.0,2025-06-05 15:38:13.785738,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,False,0.0,179.0,low
C10293,user10293@example.net,WY,basic,20.0,,,2.0,2.0,2025-10-07 15:04:45.221428,2.0,1.0,0.0,0.0,4.0,5.8175,6.71,3.0,chat,0.0,True,1.0,55.0,mid
C10294,user10294@example.net,AZ,pro,54.0,,,3.0,3.0,2025-10-28 17:15:36.715292,3.0,1.0,0.0,0.0,3.0,7.38,10.72,3.0,phone,0.0,True,0.0,34.0,high
C10295,user10295@example.com,GA,basic,12.0,,,1.0,1.0,2025-08-23 23:13:09.904108,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,False,0.0,99.0,low
C10296,user10296@example.org,MS,pro,50.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,16.24,22.43,3.0,email,0.0,True,0.0,,low
C10297,user10297@example.net,MS,pro,48.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.92,3.92,1.0,chat,0.0,True,0.0,,low
C10298,user10298@example.com,LA,pro,37.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,False,0.0,,low
C10299,user10299@example.org,MT,free,0.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,17.9,27.75,2.0,chat,1.0,True,0.0,,low
C10300,user10300@example.com,WA,basic,27.0,,,1.0,1.0,2025-10-28 16:44:36.042058,1.0,1.0,0.0,0.0,6.0,9.268333333333333,11.37,4.0,chat,0.0,True,0.0,34.0,low
C10301,user10301@example.com,MS,pro,47.0,,,1.0,1.0,2025-08-17 23:02:23.467543,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,False,0.0,105.0,low
C10302,user10302@example.net,OR,enterprise,136.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,20.823333333333334,28.58,2.0,chat,0.0,True,1.0,,low
C10303,user10303@example.org,MS,pro,61.0,,,2.0,2.0,2025-08-05 06:38:58.189645,2.0,1.0,0.0,0.0,4.0,3.3249999999999997,5.89,2.0,email,0.0,True,1.0,118.0,mid
C10304,user10304@example.com,NH,pro,55.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,22.743333333333336,26.87,2.0,phone,1.0,True,1.0,,low
C10305,user10305@example.net,ND,free,0.0,,,2.0,2.0,2025-09-23 19:03:05.137525,2.0,1.0,0.0,0.0,3.0,7.010000000000001,10.88,2.0,email,0.0,True,0.0,69.0,mid
C10306,user10306@example.net,TN,free,0.0,,,2.0,2.0,2025-12-01 08:37:45.464974,2.0,1.0,1.0,1.0,1.0,5.14,5.14,1.0,phone,0.0,True,0.0,0.0,mid
C10307,user10307@example.com,IN,basic,11.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,5.755,6.47,1.0,phone,0.0,True,0.0,,low
C10308,user10308@example.com,VT,free,0.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,17.5,17.5,1.0,-,0.0,True,0.0,,low
C10309,user10309@example.org,MI,pro,42.0,,,3.0,3.0,2025-10-31 23:51:04.460048,2.0,1.0,0.0,0.0,4.0,7.0275,10.73,3.0,phone,0.0,True,1.0,30.0,high
C10310,user10310@example.net,AZ,basic,20.0,,,2.0,2.0,2025-08-31 05:06:10.761887,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,False,0.0,92.0,mid
C10311,user10311@example.com,ND,basic,10.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,25.189999999999998,28.18,2.0,chat,0.0,True,0.0,,low
C10312,user10312@example.net,WY,enterprise,134.0,,,3.0,3.0,2025-10-02 21:07:12.173685,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,False,0.0,60.0,high
C10313,user10313@example.com,VA,basic,18.0,,,1.0,1.0,2025-07-15 22:30:05.141083,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,False,0.0,138.0,low
C10314,user10314@example.org,WI,basic,17.0,,,1.0,1.0,2025-11-22 03:41:21.923125,1.0,1.0,1.0,1.0,0.0,,,0.0,,0.0,False,0.0,9.0,low
C10315,user10315@example.org,OR,pro,74.0,,,4.0,4.0,2025-10-02 20:00:57.124755,2.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,False,0.0,60.0,high
C10316,user10316@example.org,WV,enterprise,103.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,23.063333333333333,28.66,2.0,phone,0.0,True,0.0,,low
C10317,user10317@example.com,CO,basic,30.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,19.94,19.94,1.0,email,0.0,True,0.0,,low
C10318,user10318@example.net,NV,basic,28.0,,,1.0,1.0,2025-10-08 22:07:24.153756,1.0,1.0,0.0,0.0,2.0,3.39,3.39,2.0,email,0.0,True,0.0,53.0,low
C10319,user10319@example.net,CO,basic,21.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,7.964,11.6,3.0,email,0.0,True,2.0,,low
C10320,user10320@example.com,RI,basic,10.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,24.92,24.92,1.0,email,0.0,True,0.0,,low
C10321,user10321@example.net,AR,enterprise,92.0,,,1.0,1.0,2025-08-25 15:37:49.628875,1.0,1.0,0.0,0.0,1.0,2.22,2.22,1.0,phone,0.0,True,1.0,98.0,low
C10322,user10322@example.net,TX,pro,34.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,14.64,23.27,3.0,email,0.0,True,0.0,,low
C10323,user10323@example.com,WY,basic,18.0,,,1.0,1.0,2025-09-15 08:55:16.011066,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,False,0.0,77.0,low
C10324,user10324@example.com,UT,enterprise,93.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,22.509999999999998,23.23,2.0,-,0.0,True,0.0,,low
C10325,user10325@example.com,FL,free,0.0,Y,1.0,1.0,1.0,2025-10-03 13:53:52.333760,1.0,1.0,0.0,0.0,3.0,15.223333333333334,17.17,3.0,email,0.0,True,0.0,59.0,low
C10326,user10326@example.net,KY,basic,17.0,,,3.0,3.0,2025-10-30 12:37:25.889244,2.0,1.0,0.0,0.0,6.0,8.888333333333334,11.55,3.0,chat,0.0,True,0.0,32.0,high
C10327,user10327@example.com,MT,free,0.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,21.856075000000004,29.114300000000007,3.0,chat,0.0,True,0.0,,low
C10328,user10328@example.net,ID,pro,45.0,,,2.0,2.0,2025-11-13 04:19:49.302073,2.0,1.0,1.0,1.0,1.0,4.6,4.6,1.0,phone,0.0,True,0.0,18.0,mid
C10329,user10329@example.com,NE,pro,32.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,16.505000000000003,19.12,2.0,phone,0.0,True,0.0,,low
C10330,user10330@example.net,OK,enterprise,82.0,,,2.0,2.0,2025-09-14 20:16:29.490906,2.0,1.0,0.0,0.0,1.0,7.09,7.09,1.0,phone,0.0,True,0.0,78.0,mid
C10331,user10331@example.com,AK,basic,18.0,,,2.0,2.0,2025-10-17 18:18:21.037873,2.0,1.0,0.0,0.0,2.0,6.985,10.71,2.0,email,0.0,True,0.0,45.0,mid
C10332,user10332@example.org,NV,free,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,4.404,7.02,4.0,phone,0.0,True,0.0,,low
C10333,user10333@example.org,FL,pro,59.0,,,1.0,1.0,2025-10-23 17:52:34.784221,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,False,0.0,39.0,low
C10334,user10334@example.com,DE,basic,26.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,17.259999999999998,21.95,1.0,chat,0.0,True,0.0,,low
C10335,user10335@example.com,AL,free,0.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,16.815,21.26,1.0,phone,0.0,True,0.0,,low
C10336,user10336@example.org,TN,free,0.0,,,2.0,2.0,2025-09-11 00:28:27.031458,1.0,1.0,0.0,0.0,1.0,8.16,8.16,1.0,chat,0.0,True,0.0,81.0,mid
C10337,user10337@example.com,MI,free,0.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,16.78,17.88,2.0,phone,0.0,True,0.0,,low
C10338,user10338@example.net,AK,free,0.0,,,2.0,2.0,2025-08-29 13:58:35.887231,1.0,1.0,0.0,0.0,6.0,7.1066666666666665,11.09,3.0,email,0.0,True,3.0,94.0,mid
C10339,user10339@example.com,NC,pro,34.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,4.95,10.48,2.0,chat,0.0,True,1.0,,low
C10340,user10340@example.net,UT,basic,29.0,,,3.0,3.0,2025-11-27 13:38:32.371575,2.0,1.0,1.0,1.0,2.0,12.725000000000001,15.9,2.0,phone,0.0,True,0.0,4.0,high
C10341,user10341@example.org,OH,enterprise,97.0,,,1.0,1.0,2025-08-31 12:03:01.637835,1.0,1.0,0.0,0.0,1.0,9.41,9.41,1.0,phone,0.0,True,0.0,92.0,low
C10342,user10342@example.com,TX,pro,43.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,3.4450000000000003,5.35,3.0,phone,0.0,True,1.0,,low
C10343,user10343@example.net,CO,basic,20.0,,,2.0,2.0,2025-11-25 13:33:06.736116,2.0,1.0,1.0,1.0,3.0,5.123333333333334,6.82,2.0,email,0.0,True,1.0,6.0,mid
C10344,user10344@example.org,GA,enterprise,141.0,,,2.0,2.0,2025-11-28 19:52:22.916105,1.0,1.0,1.0,1.0,4.0,11.755,17.39,3.0,email,0.0,True,0.0,3.0,mid
C10345,user10345@example.net,FL,free,0.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,21.776666666666667,25.38,2.0,phone,0.0,True,0.0,,low
C10346,user10346@example.net,OH,pro,35.0,,,3.0,3.0,2025-08-22 20:40:53.938039,3.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,False,0.0,101.0,high
C10347,user10347@example.com,CO,pro,37.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,7.42,7.42,1.0,chat,0.0,True,0.0,,low
C10348,user10348@example.com,SC,basic,13.0,,,2.0,2.0,2025-10-04 06:55:06.727959,1.0,1.0,0.0,0.0,4.0,8.77,11.02,4.0,phone,0.0,True,1.0,58.0,mid
C10349,user10349@example.org,DE,free,0.0,,,2.0,2.0,2025-07-28 16:26:06.858930,2.0,1.0,0.0,0.0,3.0,3.026666666666667,3.97,3.0,email,0.0,True,1.0,126.0,mid
C10350,user10350@example.com,SC,enterprise,97.0,Y,1.0,1.0,1.0,2025-09-02 04:04:06.511827,1.0,1.0,0.0,0.0,4.0,17.7425,25.82,2.0,email,0.0,True,0.0,90.0,low
C10351,user10351@example.org,MA,enterprise,104.0,,,2.0,2.0,2025-11-16 15:43:58.313346,2.0,1.0,1.0,1.0,2.0,3.415,3.74,2.0,email,0.0,True,0.0,15.0,mid
C10352,user10352@example.net,FL,pro,39.0,,,1.0,1.0,2025-07-15 05:31:57.424260,1.0,1.0,0.0,0.0,2.0,5.42,10.32,2.0,-,0.0,True,0.0,139.0,low
C10353,user10353@example.net,AZ,basic,18.0,,,2.0,2.0,2025-07-25 12:43:29.332869,1.0,1.0,0.0,0.0,3.0,11.196666666666667,11.66,3.0,email,0.0,True,0.0,129.0,mid
C10354,user10354@example.org,VA,free,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,7.1125,11.67,3.0,email,0.0,True,1.0,,low
C10355,user10355@example.com,MN,free,0.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,17.455,23.87,1.0,chat,0.0,True,0.0,,low
C10356,user10356@example.org,MA,basic,11.0,,,1.0,1.0,2025-11-18 07:29:53.654635,1.0,1.0,1.0,1.0,4.0,4.925,11.39,2.0,chat,0.0,True,1.0,13.0,low
C10357,user10357@example.net,NJ,pro,49.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,10.33,10.33,1.0,email,0.0,True,0.0,,low
C10358,user10358@example.org,WA,enterprise,124.0,,,2.0,2.0,2025-08-26 23:01:36.306084,2.0,1.0,0.0,0.0,2.0,7.83,11.77,2.0,chat,0.0,True,0.0,96.0,mid
C10359,user10359@example.org,AZ,free,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,6.775,8.34,2.0,phone,0.0,True,0.0,,low
C10360,user10360@example.net,DE,basic,19.0,,,3.0,3.0,2025-10-05 17:36:48.680826,3.0,1.0,0.0,0.0,1.0,5.84,5.84,1.0,phone,0.0,True,0.0,57.0,high
C10361,user10361@example.com,HI,free,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,4.753333333333333,6.3,3.0,chat,0.0,True,2.0,,low
C10362,user10362@example.org,DE,enterprise,119.0,,,1.0,1.0,2025-06-24 03:12:59.454868,1.0,1.0,0.0,0.0,2.0,7.825,8.15,2.0,phone,0.0,True,1.0,160.0,low
C10363,user10363@example.com,FL,basic,13.0,Y,1.0,1.0,1.0,2025-11-04 05:02:39.285286,1.0,1.0,1.0,1.0,6.0,19.880716666666668,29.114300000000007,4.0,chat,0.0,True,1.0,27.0,low
C10364,user10364@example.com,WA,enterprise,85.0,,,1.0,1.0,2025-09-08 19:22:10.831247,1.0,1.0,0.0,0.0,4.0,4.7275,8.56,3.0,phone,1.0,True,0.0,84.0,low
C10365,user10365@example.org,IL,basic,15.0,,,2.0,2.0,2025-10-23 18:18:55.343756,2.0,1.0,0.0,0.0,1.0,2.06,2.06,1.0,chat,0.0,True,0.0,39.0,mid
C10366,user10366@example.org,ID,basic,25.0,,,1.0,1.0,2025-10-19 09:14:44.213325,1.0,1.0,0.0,0.0,3.0,3.686666666666666,7.6,2.0,email,0.0,True,0.0,43.0,low
C10367,user10367@example.com,CO,basic,20.0,,,1.0,1.0,2025-11-27 21:46:37.363620,1.0,1.0,1.0,1.0,1.0,8.29,8.29,1.0,phone,0.0,True,0.0,3.0,low
C10368,user10368@example.net,NM,basic,24.0,,,2.0,2.0,2025-08-12 03:55:15.654774,2.0,1.0,0.0,0.0,3.0,8.883333333333333,11.57,2.0,chat,0.0,True,2.0,111.0,mid
C10369,user10369@example.com,WV,basic,20.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,8.399999999999999,11.03,1.0,chat,0.0,True,0.0,,low
C10370,user10370@example.com,FL,free,0.0,Y,1.0,1.0,1.0,2025-09-26 23:23:45.109024,1.0,1.0,0.0,0.0,2.0,21.615,21.83,2.0,phone,0.0,True,0.0,65.0,low
C10371,user10371@example.org,TX,enterprise,87.0,,,2.0,2.0,2025-09-06 21:41:57.119757,2.0,1.0,0.0,0.0,4.0,5.65,8.46,3.0,email,0.0,True,0.0,85.0,mid
C10372,user10372@example.com,VT,pro,80.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.9,2.9,1.0,email,0.0,True,0.0,,low
C10373,user10373@example.net,PA,basic,13.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,13.16,14.65,2.0,chat,0.0,True,1.0,,low
C10374,user10374@example.org,PA,free,0.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,11.893333333333333,18.06,1.0,phone,1.0,True,2.0,,low
C10375,user10375@example.net,AR,basic,29.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,11.99,11.99,1.0,email,0.0,True,0.0,,low
C10376,user10376@example.org,AK,basic,16.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,25.05,25.05,1.0,phone,0.0,True,0.0,,low
C10377,user10377@example.net,WV,enterprise,82.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,11.07,11.07,1.0,email,0.0,True,0.0,,low
C10378,user10378@example.net,IL,basic,26.0,,,3.0,3.0,2025-10-09 23:29:57.338562,3.0,1.0,0.0,0.0,4.0,7.8525,11.88,3.0,email,0.0,True,0.0,52.0,high
C10379,user10379@example.net,VT,basic,21.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,20.892150000000004,29.114300000000007,2.0,chat,0.0,True,0.0,,low
C10380,user10380@example.com,SD,enterprise,120.0,,,1.0,1.0,2025-09-08 22:17:41.553869,1.0,1.0,0.0,0.0,6.0,8.426666666666668,11.52,3.0,email,0.0,True,2.0,83.0,low
C10381,user10381@example.org,NH,free,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,8.6,8.6,1.0,chat,0.0,True,1.0,,low
C10382,user10382@example.com,UT,free,0.0,Y,1.0,2.0,2.0,2025-06-16 01:26:09.531414,2.0,1.0,0.0,0.0,1.0,29.114300000000007,29.114300000000007,1.0,email,0.0,True,0.0,168.0,mid
C10383,user10383@example.com,PA,free,0.0,,,1.0,1.0,2025-10-20 08:38:17.830699,1.0,1.0,0.0,0.0,1.0,0.99,0.99,1.0,chat,0.0,True,0.0,42.0,low
C10384,user10384@example.org,NH,basic,14.0,,,1.0,1.0,2025-09-15 10:39:31.325343,1.0,1.0,0.0,0.0,1.0,2.11,2.11,1.0,chat,0.0,True,0.0,77.0,low
C10385,user10385@example.org,MS,pro,40.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,13.265,20.12,2.0,chat,0.0,True,0.0,,low
C10386,user10386@example.net,NY,pro,49.0,,,2.0,2.0,2025-09-04 07:23:12.958815,2.0,1.0,0.0,0.0,3.0,4.696666666666666,8.46,3.0,chat,0.0,True,1.0,88.0,mid
C10387,user10387@example.org,WI,basic,28.0,,,1.0,1.0,2025-08-17 10:49:54.284971,1.0,1.0,0.0,0.0,2.0,7.875,8.4,2.0,phone,0.0,True,1.0,106.0,low
C10388,user10388@example.net,CT,basic,23.0,,,3.0,3.0,2025-10-15 22:19:11.797209,2.0,1.0,0.0,0.0,2.0,5.09,7.82,1.0,email,0.0,True,0.0,46.0,high
C10389,user10389@example.com,ME,basic,11.0,,,1.0,1.0,2025-07-31 23:53:49.404064,1.0,1.0,0.0,0.0,2.0,4.04,5.14,2.0,phone,1.0,True,0.0,122.0,low
C10390,user10390@example.org,NM,pro,33.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,6.136666666666667,9.12,2.0,chat,0.0,True,2.0,,low
C10391,user10391@example.org,FL,basic,20.0,,,4.0,4.0,2025-10-29 22:35:49.190327,4.0,1.0,0.0,0.0,1.0,6.06,6.06,1.0,chat,0.0,True,0.0,32.0,high
C10392,user10392@example.org,AZ,pro,62.0,,,2.0,2.0,2025-11-11 09:39:51.496475,1.0,1.0,1.0,1.0,2.0,7.965,9.26,2.0,phone,0.0,True,0.0,20.0,mid
C10393,user10393@example.net,NM,free,0.0,,,3.0,3.0,2025-11-03 20:31:06.324191,2.0,1.0,1.0,1.0,3.0,7.97,9.86,3.0,phone,0.0,True,1.0,28.0,high
C10394,user10394@example.com,LA,free,0.0,Y,1.0,1.0,1.0,2025-07-31 19:40:10.494287,1.0,1.0,0.0,0.0,3.0,19.173333333333336,23.44,3.0,chat,0.0,True,2.0,123.0,low
C10395,user10395@example.org,AZ,free,0.0,,,2.0,2.0,2025-10-22 12:09:09.477660,2.0,1.0,0.0,0.0,3.0,4.05,5.88,2.0,phone,0.0,True,0.0,40.0,mid
C10396,user10396@example.net,VT,free,0.0,,,2.0,2.0,2025-09-18 19:47:02.013467,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,False,0.0,74.0,mid
C10397,user10397@example.net,VT,free,0.0,Y,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,18.722,27.81,3.0,phone,0.0,True,1.0,,low
C10398,user10398@example.net,AL,enterprise,81.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,3.635,4.45,2.0,email,0.0,True,0.0,,low
C10399,user10399@example.net,CA,free,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,4.46,4.46,1.0,chat,0.0,True,1.0,,low
